time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-08-01T02:40:52.240Z,40.5271667,-126.3433333,1.192,2.98,ml,31,287,1.529,0.26,nc,nc71824961,2017-01-28T07:27:11.303Z,"off the coast of Northern California",earthquake,6.68,3.99,0.234,9,reviewed,nc,nc
2012-07-27T10:11:21.150Z,40.4016667,-126.1583333,3.732,2.79,md,23,286,1.39,0.2,nc,nc71822641,2017-01-28T06:46:41.903Z,"off the coast of Northern California",earthquake,4.07,3.45,0.134,18,reviewed,nc,nc
2012-06-29T20:33:45.590Z,41.929,-126.136,23.6,3.1,md,20,258.8,,,us,usp000jncw,2017-01-28T03:07:19.909Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-05-27T04:22:44.620Z,40.4143333,-126.3531667,22.992,2.89,ml,27,280,1.538,0.26,nc,nc71791931,2017-01-27T22:02:14.997Z,"178km W of Ferndale, California",earthquake,4.89,17.77,0.208,7,reviewed,nc,nc
2012-05-04T21:55:49.920Z,42.0898333,-126.7095,3.99,2.51,md,18,288,1.851,0.45,uw,uw60399067,2016-07-22T18:11:17.430Z,"off the coast of Oregon",earthquake,1.8,38.77,0.211,9,reviewed,uw,uw
2012-04-26T16:25:52.500Z,40.414,-126.161,11.8,3,ml,28,243.1,,,us,usp000jjmq,2017-01-27T16:01:28.859Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-04-17T19:23:28.300Z,43.0236667,-126.8771667,4.182,2.56,md,14,309,1.873,0.5,uw,uw60410071,2016-07-22T18:10:38.370Z,"off the coast of Oregon",earthquake,5.07,42.83,0.112,5,reviewed,uw,uw
2012-04-14T05:12:28.180Z,40.413,-126.373,11.6,3.4,ml,67,244,,,us,usp000jhxb,2017-01-27T13:50:36.939Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-04-01T06:56:07.630Z,40.405,-127.182,10,3.4,ml,26,253.7,,1.24,us,usp000jh3a,2017-01-27T11:41:10.032Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,nc
2012-03-19T12:47:28.200Z,40.575,-126.262,5,2.9,md,29,237.3,,,us,usp000jgfs,2017-01-27T09:23:34.303Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-03-13T10:07:02.200Z,42.11,-126.819,10,4.2,mb,96,184.8,,1.27,us,usp000jg5y,2015-03-24T01:27:14.717Z,"off the coast of Oregon",earthquake,,,,22,reviewed,us,us
2012-03-05T00:13:11.090Z,40.3981667,-125.9918333,4.132,2.89,md,29,280,1.264,0.27,nc,nc71746456,2017-01-27T06:58:51.605Z,"off the coast of Northern California",earthquake,3.45,3.12,0.178,24,reviewed,nc,nc
2012-02-26T10:26:23.610Z,41.961,-126.006,10,3,ml,50,232.4,,1.31,us,usp000jfe1,2017-01-27T05:36:31.572Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2012-02-17T07:47:40.620Z,41.471,-126.0586667,23.16,3.07,md,14,291,1.557,0.27,nc,nc71737066,2017-01-27T03:58:52.395Z,"off the coast of Northern California",earthquake,2.86,19.14,0.189,19,reviewed,nc,nc
2012-02-09T21:58:34.910Z,40.4405,-125.9795,12.322,3.22,ml,37,294,1.252,0.29,nc,nc71727280,2019-06-28T18:48:58.965Z,"off the coast of Northern California",earthquake,6.61,11.66,0.161,11,reviewed,nc,nc
2012-02-07T04:16:07.380Z,42.984,-126.362,10,3.2,ml,53,193,,1.23,us,usp000jemg,2016-07-22T18:07:51.790Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-02-04T19:08:14.740Z,42.845,-127.997,10,2.6,md,17,287.2,,1.39,us,usp000jeg6,2016-07-22T18:07:46.900Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,sea
2012-01-13T06:04:39.120Z,41.98,-126.822,10,2.8,ml,23,205.1,,0.91,us,usp000jde5,2014-11-07T01:46:46.781Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2012-01-05T11:41:06.500Z,41.032,-127.178,5,3.2,md,50,205.4,,,us,usp000jd2r,2017-01-26T19:04:13.596Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2011-12-04T15:56:45.490Z,42.776,-127.838,10,3.5,ml,62,247,,0.94,us,usp000jbts,2014-11-07T01:46:31.024Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-11-22T01:02:22.090Z,42.165,-127.078,10,4.1,mb,34,203.9,,1.31,us,usp000jb84,2014-11-07T01:46:23.659Z,"off the coast of Oregon",earthquake,,,,7,reviewed,us,us
2011-11-02T07:21:06.680Z,40.412,-126.101,10,3.9,mwr,41,242.4,,1.16,us,usp000ja81,2017-01-25T12:39:16.350Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,brk
2011-09-18T14:38:08.960Z,40.642,-127.29,10,2.8,ml,14,279,,1.09,us,usp000j88h,2014-11-07T01:45:55.175Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2011-09-18T13:33:25.810Z,40.68,-126.958,10,2.6,ml,15,270.5,,0.83,us,usp000j88e,2017-01-25T06:30:11.411Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2011-09-15T11:29:13.680Z,40.4633333,-125.8628333,10.712,2.86,md,36,269,1.162,0.3,nc,nc71647196,2017-01-25T06:00:31.722Z,"off the coast of Northern California",earthquake,2.78,31.61,0.179,33,reviewed,nc,nc
2011-09-14T00:13:44.620Z,40.5583333,-127.3873333,23.307,3.42,md,11,317,2.369,0.28,nc,nc71646141,2017-01-25T05:48:07.401Z,"off the coast of Northern California",earthquake,3.23,31.61,0.21,19,reviewed,nc,nc
2011-09-13T18:46:22.880Z,40.4418333,-125.9006667,4.202,2.94,md,38,265,1.192,0.36,nc,nc71645896,2017-01-25T05:46:30.701Z,"off the coast of Northern California",earthquake,1.39,31.61,0.189,35,reviewed,nc,nc
2011-09-11T20:58:55.790Z,41.856,-126.0353333,23.54,3.04,md,16,270,1.393,0.16,nc,nc71644001,2017-01-25T05:28:09.674Z,"off the coast of Northern California",earthquake,1.32,12.49,0.11,16,reviewed,nc,nc
2011-08-28T02:20:13.190Z,41.8121667,-127.0565,20.82,3.42,md,16,295,2.144,0.27,nc,nc71628745,2017-01-25T03:04:19.830Z,"off the coast of Northern California",earthquake,7.92,12.79,0.203,36,reviewed,nc,nc
2011-08-01T11:45:37.090Z,40.3766667,-126.841,4.962,2.99,md,22,302,1.912,0.23,nc,nc71611610,2017-01-24T22:52:24.022Z,"off the coast of Northern California",earthquake,10.85,9.94,0.115,16,reviewed,nc,nc
2011-07-29T23:20:27.730Z,40.427,-125.8598333,17.362,2.99,ml,65,269,1.161,0.38,nc,nc71610035,2017-01-24T22:29:56.771Z,"off the coast of Northern California",earthquake,4.79,7.19,0.155,6,reviewed,nc,nc
2011-07-23T06:11:55.250Z,40.43,-126.089,0.2,3,md,6,285.5,,,us,usp000j5c2,2017-01-24T21:32:41.667Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2011-07-22T15:31:48.550Z,42.955,-126.225,10,2.8,ml,13,232.6,,1.2,us,usp000j5b2,2016-07-22T17:47:31.070Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-06-28T05:27:27.030Z,40.4288333,-126.5671667,4.317,2.81,md,7,302,1.734,0.02,nc,nc71591520,2017-01-24T17:44:19.929Z,"off the coast of Northern California",earthquake,7.81,8.33,0.058,9,reviewed,nc,nc
2011-06-18T10:49:11.370Z,41.88,-126.997,10,5.2,mwc,244,112.7,,1.3,us,usp000j3cc,2017-01-24T16:28:14.170Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,gcmt
2011-06-18T02:41:16.170Z,41.879,-126.831,10,4.2,mb,79,202.6,,1.33,us,usp000j3br,2017-01-24T16:26:51.049Z,"off the coast of Northern California",earthquake,,,,21,reviewed,us,us
2011-06-07T07:31:59.770Z,41.995,-125.8271667,8.864,2.91,md,30,272,1.463,0.25,nc,nc71581360,2017-01-24T14:56:39.259Z,"off the coast of Northern California",earthquake,4.05,31.61,0.101,11,reviewed,nc,nc
2011-05-27T09:09:59.420Z,41.75,-126.219,10.9,3,ml,24,243,,,us,usp000j29e,2017-01-24T13:33:16.686Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2011-05-04T15:44:49.340Z,40.403,-127.254,10,3,ml,16,263.3,,0.93,us,usp000j0zw,2017-01-24T10:54:13.206Z,"off the coast of Northern California",earthquake,,0,,,reviewed,us,us
2011-05-04T15:14:56.790Z,40.464,-126.914,10,3,ml,22,259.8,,0.82,us,usp000j0zq,2017-01-24T10:54:08.215Z,"off the coast of Northern California",earthquake,,0,,,reviewed,us,us
2011-04-14T01:34:39.800Z,40.737,-126.402,10,4.4,mb,56,205.9,,0.93,us,usp000hzwx,2017-01-24T08:17:51.293Z,"off the coast of Northern California",earthquake,,,,6,reviewed,us,us
2011-04-12T01:12:05.580Z,42.34,-126.887,10,4.2,mb,41,245.2,,1.26,us,usp000hzsu,2016-07-22T17:40:25.360Z,"off the coast of Oregon",earthquake,,,,9,reviewed,us,us
2011-04-10T16:21:53.430Z,40.4566667,-125.9008333,20.497,3.9,mw,46,273,1.233,0.27,nc,nc71555656,2017-01-24T07:52:36.140Z,"off the coast of Northern California",earthquake,3.28,7.53,,4,reviewed,nc,nc
2011-03-25T23:19:03.730Z,42.61,-126.65,10,4.4,mb,183,163.2,,1.18,us,usp000hykw,2016-07-22T17:39:16.730Z,"off the coast of Oregon",earthquake,,,,59,reviewed,us,us
2011-03-25T03:59:02.040Z,42.656,-126.604,10,3,ml,15,218.4,,1.09,us,usp000hyhs,2016-07-22T17:39:14.970Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-03-20T20:41:42.380Z,42.648,-126.635,10,3.2,ml,14,221.2,,1.06,us,usp000hy3f,2016-07-22T17:38:59.620Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2011-02-21T17:00:06.310Z,41.2323333,-126.8431667,4.92,3.22,md,10,313,2.254,0.06,nc,nc71048369,2017-01-24T01:04:38.306Z,"off the coast of Northern California",earthquake,0.97,31.61,0.044,6,reviewed,nc,nc
2011-02-21T16:59:55.000Z,41.175,-127.136,5,3.1,md,16,195.2,,,us,usp000huv9,2017-01-24T01:04:33.352Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2011-02-04T03:16:43.260Z,40.4283333,-126.0936667,8.777,2.7,ml,23,281,1.376,0.24,nc,nc71524246,2017-01-23T23:00:10.451Z,"off the coast of Northern California",earthquake,7.08,6.98,0.102,6,reviewed,nc,nc
2011-01-02T06:00:27.060Z,40.4511667,-125.9093333,22.647,3.68,ml,34,275,1.24,0.26,nc,nc71504175,2017-01-23T18:34:45.972Z,"off the coast of Northern California",earthquake,3.55,14.43,0.357,12,reviewed,nc,nc
2010-11-27T21:02:54.020Z,40.876,-127.319,10,4.2,mb,45,196.5,,1.02,us,usp000hq7m,2017-01-23T08:19:31.848Z,"off the coast of Northern California",earthquake,,,,5,reviewed,us,us
2010-11-04T22:19:57.740Z,41.9435,-126.0428333,13.99,2.92,md,13,311,1.377,0.08,nc,nc71484076,2017-01-23T05:41:49.509Z,"off the coast of Northern California",earthquake,1.14,31.61,0.098,16,reviewed,nc,nc
2010-10-24T05:14:56.740Z,40.328,-126.408,10,3.4,ml,31,256.7,,0.91,us,usp000hnfz,2017-01-23T04:21:54.092Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,nc
2010-10-13T10:50:23.890Z,41.936,-127.038,10,4.8,mwc,113,128.8,,1.24,us,usp000hn20,2017-01-23T03:15:30.400Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,gcmt
2010-09-21T18:44:43.250Z,40.502,-126.929,4.622,3.31,ml,34,304,1.975,0.25,nc,nc71458475,2017-01-23T00:50:34.714Z,"off the coast of Northern California",earthquake,7.44,31.61,0.205,8,reviewed,nc,nc
2010-09-20T15:20:14.000Z,41.856,-126.33,5,3.6,ml,28,256.3,,,us,usp000hkzv,2017-01-23T00:43:09.918Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2010-09-20T12:11:25.380Z,41.8445,-126.0413333,23.44,2.51,ml,15,270,1.4,0.2,nc,nc71457895,2017-01-23T00:42:14.668Z,"off the coast of Northern California",earthquake,0.85,31.61,0.185,6,reviewed,nc,nc
2010-09-18T09:35:01.810Z,41.3083333,-126.2538333,5.053,2.88,md,14,293,1.75,0.22,nc,nc71457005,2017-01-23T00:24:49.044Z,"off the coast of Northern California",earthquake,9.24,19.91,0.189,6,reviewed,nc,nc
2010-08-17T02:15:18.340Z,40.57,-127.202,10,2.8,ml,21,263.4,,1.15,us,usp000hjat,2017-01-22T20:51:58.193Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2010-08-16T16:19:11.000Z,41.346,-126.662,23.2,3.3,md,7,318.8,,,us,usp000hja8,2017-01-22T20:48:42.365Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2010-07-23T09:39:07.960Z,42.972,-126.259,10,2.7,ml,27,234.5,,0.81,us,usp000hgk1,2016-07-22T17:10:18.880Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-07-07T23:25:01.650Z,40.3873333,-125.9833333,4.327,2.75,md,18,324,1.287,0.36,nc,nc71420700,2017-01-22T15:49:37.368Z,"off the coast of Northern California",earthquake,25.32,29.8,0.24,17,reviewed,nc,nc
2010-07-04T00:51:51.310Z,43.024,-127.086,10,2.5,ml,10,276.1,,0.77,us,usp000heve,2016-07-22T17:09:06.830Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-06-22T16:23:34.910Z,40.4533333,-126.1145,18.882,3.05,ml,42,272,1.355,0.26,nc,nc71419021,2017-01-22T14:10:03.918Z,"off the coast of Northern California",earthquake,4.97,7.57,0.134,11,reviewed,nc,nc
2010-06-19T07:37:54.720Z,41.8521667,-126.3281667,4.03,3.21,md,26,279,1.605,0.18,nc,nc71417296,2017-01-22T13:44:52.389Z,"off the coast of Northern California",earthquake,3.3,16.48,0.19,17,reviewed,nc,nc
2010-05-31T12:19:35.850Z,42.942,-126.322,25,2.5,ml,25,202.9,,1.48,us,usp000hddz,2016-07-14T01:19:26.920Z,"off the coast of Oregon",earthquake,,0,,,reviewed,us,us
2010-05-20T23:05:19.990Z,40.4126667,-125.9655,23.492,3.42,ml,53,267,1.242,0.36,nc,nc71401706,2017-01-22T10:10:25.681Z,"off the coast of Northern California",earthquake,3.06,18.41,0.24,15,reviewed,nc,nc
2010-05-15T08:20:37.630Z,41.4596667,-126.9626667,8.99,3.36,md,8,308,2.177,0.13,nc,nc71398406,2017-01-22T09:28:41.180Z,"off the coast of Northern California",earthquake,1.53,31.61,0.28,23,reviewed,nc,nc
2010-05-14T19:33:03.560Z,42.248,-126.394,10,4,mb,102,206.1,,1.34,us,usp000hcrw,2016-07-14T01:18:17.390Z,"off the coast of Oregon",earthquake,,,,15,reviewed,us,us
2010-05-14T19:10:25.380Z,42.24,-126.454,10,4,mb,88,171.6,,1.4,us,usp000hcrv,2014-11-07T01:41:29.324Z,"off the coast of Oregon",earthquake,,,,12,reviewed,us,us
2010-05-14T01:01:18.140Z,42.317,-126.317,10,4,mb,63,184.3,,1.24,us,usp000hcqu,2016-07-14T01:18:10.510Z,"off the coast of Oregon",earthquake,,,,14,reviewed,us,us
2010-05-13T05:35:12.200Z,42.263,-126.499,10,5.3,mwc,273,106.4,,1.22,us,usp000hcpr,2016-11-10T02:28:09.924Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-05-09T12:28:04.380Z,40.377,-127.302,10,2.7,ml,12,287.9,,0.8,us,usp000hchz,2017-01-22T08:48:35.965Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2010-05-03T17:49:37.430Z,40.455,-127.054,20,3.4,ml,26,246.4,,,us,usp000hc9c,2017-01-22T08:09:16.707Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2010-05-02T00:24:24.100Z,42.744,-127.668,10,2.5,ml,12,313.5,,0.38,us,usp000hc6c,2014-11-07T01:41:24.965Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2010-04-17T04:22:13.020Z,40.392,-127.205,10,4.5,mb,125,136.1,,1.1,us,usp000hbhd,2017-01-22T06:14:31.227Z,"off the coast of Northern California",earthquake,,,,48,reviewed,us,us
2010-04-15T10:10:33.710Z,40.6336667,-126.6478333,9.622,2.87,md,13,303,1.766,0.25,nc,nc71382486,2017-01-22T05:57:48.056Z,"off the coast of Northern California",earthquake,14.03,31.61,0.157,14,reviewed,nc,nc
2010-03-22T08:11:48.560Z,41.851,-126.071,10,3.9,mwr,35,215,,1.18,us,usp000h9uk,2017-01-22T03:04:11.800Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,brk
2010-03-22T06:00:13.120Z,41.806,-126.223,23.8,3.2,md,9,294.9,,,us,usp000h9ud,2017-01-22T03:03:09.558Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2010-03-22T03:46:51.350Z,41.8518333,-126.2666667,23.52,4.13,mw,28,277,1.56,0.28,nc,nc71366850,2017-01-22T03:02:54.975Z,"off the coast of Northern California",earthquake,1.98,21.31,,3,reviewed,nc,nc
2010-03-06T02:23:12.360Z,40.6886667,-127.0021667,6.172,2.96,md,17,303,2.039,0.14,nc,nc71359280,2017-01-22T00:51:08.439Z,"off the coast of Northern California",earthquake,8.12,7.76,0.157,19,reviewed,nc,nc
2010-02-16T22:50:17.520Z,40.329,-127.342,10,2.9,ml,13,284.5,,0.98,us,usp000h7ch,2017-01-21T22:32:29.916Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2010-01-29T01:20:09.630Z,40.431,-126.158,10.1,3,md,13,268.6,,,us,usp000h6r6,2017-01-21T19:57:13.721Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2010-01-07T23:24:15.430Z,40.4988333,-126.8675,4.622,3.09,md,23,297,1.928,0.3,nc,nc71336941,2017-01-21T17:30:35.235Z,"off the coast of Northern California",earthquake,7.32,6.55,0.2,22,reviewed,nc,nc
